customer_id,previous_order_month_period,previous_monthly_orders,previous_monthly_revenue,previous_monthly_gross_amount,previous_avg_order_value,previous_coupon_used_count,previous_coupon_discount_total,previous_delayed_orders,previous_rain_orders,previous_surge_orders,previous_avg_delivery_minutes,previous_avg_distance_km,previous_avg_rating,previous_campaign_exposed_count,previous_ad_clicked_count,previous_city,previous_customer_area,previous_membership_tier,previous_delay_rate,previous_coupon_usage_rate,previous_campaign_click_rate,current_order_month_period,current_monthly_orders,current_monthly_revenue,current_monthly_gross_amount,current_avg_order_value,current_coupon_used_count,current_coupon_discount_total,current_delayed_orders,current_rain_orders,current_surge_orders,current_avg_delivery_minutes,current_avg_distance_km,current_avg_rating,current_campaign_exposed_count,current_ad_clicked_count,current_city,current_customer_area,current_membership_tier,current_delay_rate,current_coupon_usage_rate,current_campaign_click_rate,city,customer_area,membership_tier,order_drop_count,order_drop_pct,revenue_drop_amount,revenue_drop_pct,high_value_customer_flag,bad_experience_flag,coupon_sensitive_flag,churn_risk_label,churn_risk_num,customer_segment,recommended_coupon,coupon_reason,business_action,revenue_at_risk
4475,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,164.0,164.0,164.0,0.0,0.0,0.0,0.0,1.0,20.0,16.09,3.2,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0,Bengaluru,Malleshwaram,NONE,-1.0,0.0,-164.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4476,2025-11,4.0,955.0,1055.0,238.75,0.0,0.0,2.0,0.0,3.0,39.0,8.41,1.18,2.0,0.0,Bengaluru,Malleshwaram,ONE,0.5,0.0,0.0,2025-12,5.0,946.0,1071.0,189.2,1.0,0.0,1.0,1.0,3.0,38.6,8.62,0.4,2.0,0.0,Bengaluru,Koramangala,ONE,0.2,0.2,0.0,Bengaluru,Koramangala,ONE,-1.0,-0.25,9.0,0.01,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4477,2025-11,1.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,26.0,11.81,0.0,0.0,0.0,Bengaluru,Whitefield,ONE,0.0,0.0,0.0,2025-12,1.0,251.0,276.0,251.0,0.0,0.0,1.0,1.0,1.0,62.0,9.2,0.0,1.0,0.0,Bengaluru,Koramangala,ONE,1.0,0.0,0.0,Bengaluru,Koramangala,ONE,0.0,0.0,-211.0,-5.28,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4478,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,147.0,157.0,147.0,0.0,0.0,0.0,0.0,0.0,21.0,7.93,0.0,1.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE_LITE,-1.0,0.0,-147.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4479,2025-11,1.0,98.0,98.0,98.0,1.0,0.0,0.0,0.0,0.0,33.0,20.9,0.0,0.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,1.0,0.0,2025-12,2.0,736.0,736.0,368.0,0.0,0.0,0.0,0.0,1.0,30.5,8.47,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,-1.0,-1.0,-638.0,-6.51,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4480,2025-11,1.0,418.0,428.0,418.0,0.0,0.0,0.0,1.0,1.0,35.0,11.48,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.0,0.0,2025-12,1.0,192.0,242.0,192.0,1.0,40.0,1.0,1.0,1.0,59.0,0.58,0.0,0.0,0.0,Bengaluru,Whitefield,ONE_LITE,1.0,1.0,0.0,Bengaluru,Whitefield,ONE_LITE,0.0,0.0,226.0,0.54,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4481,2025-11,1.0,109.0,109.0,109.0,0.0,0.0,0.0,0.0,1.0,35.0,5.4,0.0,1.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,2025-12,1.0,828.0,828.0,828.0,0.0,0.0,0.0,0.0,0.0,28.0,5.86,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,-719.0,-6.6,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4482,2025-11,3.0,641.0,765.0,213.67,2.0,124.0,2.0,1.0,0.0,36.67,6.4,0.0,3.0,0.0,Bengaluru,Banaswadi,NONE,0.67,0.67,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,3.0,1.0,641.0,1.0,0,1,1,High Churn Risk,1,At Risk Customer,FREEDELIVERY,Customer is coupon sensitive and at churn risk. Free delivery can improve conversion.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",641.0
4483,2025-11,2.0,128.0,173.0,64.0,1.0,0.0,1.0,0.0,0.0,38.0,6.78,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE_PLUS,0.5,0.5,0.0,2025-12,2.0,421.0,471.0,210.5,0.0,0.0,1.0,0.0,1.0,40.5,7.16,0.0,0.0,0.0,Bengaluru,Koramangala,ONE_PLUS,0.5,0.0,0.0,Bengaluru,Koramangala,ONE_PLUS,0.0,0.0,-293.0,-2.29,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4484,2025-11,5.0,2350.0,2490.0,470.0,3.0,140.0,2.0,1.0,1.0,38.0,11.44,0.0,4.0,0.0,Bengaluru,Banaswadi,NONE,0.4,0.6,0.0,2025-12,1.0,328.0,328.0,328.0,0.0,0.0,0.0,1.0,0.0,37.0,14.46,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,4.0,0.8,2022.0,0.86,1,1,1,Medium Churn Risk,0,Coupon Sensitive Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,2350.0
4485,2025-11,2.0,508.0,528.0,254.0,0.0,0.0,0.0,2.0,0.0,36.0,12.8,1.95,1.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.0,0.0,2025-12,4.0,536.0,576.0,134.0,0.0,0.0,1.0,0.0,1.0,36.0,11.56,2.5,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.25,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,-2.0,-1.0,-28.0,-0.06,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4486,2025-11,1.0,210.0,210.0,210.0,1.0,0.0,0.0,0.0,0.0,12.0,0.7,3.5,0.0,0.0,Bengaluru,Koramangala,NONE,0.0,1.0,0.0,2025-12,3.0,1115.0,1115.0,371.67,0.0,0.0,0.0,0.0,0.0,33.33,7.73,1.57,0.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,-2.0,-2.0,-905.0,-4.31,0,0,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4487,2025-11,2.0,258.0,278.0,129.0,0.0,0.0,0.0,0.0,0.0,24.5,12.36,2.45,2.0,0.0,Bengaluru,Whitefield,ONE_LITE,0.0,0.0,0.0,2025-12,1.0,186.0,196.0,186.0,1.0,0.0,0.0,0.0,0.0,29.0,11.56,3.9,0.0,0.0,Bengaluru,Whitefield,ONE_LITE,0.0,1.0,0.0,Bengaluru,Whitefield,ONE_LITE,1.0,0.5,72.0,0.28,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4488,2025-11,2.0,497.0,497.0,248.5,0.0,0.0,0.0,0.0,1.0,30.0,12.57,0.0,1.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,2025-12,2.0,823.0,823.0,411.5,0.0,0.0,1.0,1.0,0.0,38.5,5.99,0.0,1.0,0.0,Bengaluru,Banaswadi,NONE,0.5,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,-326.0,-0.66,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4489,2025-11,1.0,276.0,276.0,276.0,0.0,0.0,0.0,0.0,1.0,29.0,8.34,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,2025-12,2.0,537.0,577.0,268.5,1.0,40.0,1.0,0.0,1.0,36.0,12.3,0.0,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.5,0.5,0.0,Bengaluru,Malleshwaram,NONE,-1.0,-1.0,-261.0,-0.95,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4490,2025-11,2.0,468.0,468.0,234.0,0.0,0.0,1.0,0.0,1.0,30.0,0.45,2.4,0.0,0.0,Bengaluru,Whitefield,NONE,0.5,0.0,0.0,2025-12,1.0,314.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,18.0,13.91,0.0,0.0,0.0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0,Bengaluru,Koramangala,NONE,1.0,0.5,154.0,0.33,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4491,2025-11,2.0,509.0,509.0,254.5,1.0,0.0,0.0,1.0,0.0,36.5,6.12,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.5,0.0,2025-12,2.0,250.0,250.0,125.0,0.0,0.0,1.0,0.0,0.0,36.0,0.72,1.9,1.0,0.0,Bengaluru,Banaswadi,NONE,0.5,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,259.0,0.51,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4492,2025-11,7.0,1259.0,1299.0,179.86,2.0,40.0,0.0,2.0,4.0,31.71,7.27,0.19,5.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.29,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,7.0,1.0,1259.0,1.0,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1259.0
4493,2025-11,3.0,254.0,329.0,84.67,0.0,0.0,2.0,1.0,1.0,41.33,7.21,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE,0.67,0.0,0.0,2025-12,1.0,199.0,224.0,199.0,0.0,0.0,0.0,0.0,0.0,32.0,11.16,0.0,0.0,0.0,Bengaluru,Whitefield,ONE,0.0,0.0,0.0,Bengaluru,Whitefield,ONE,2.0,0.67,55.0,0.22,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4494,2025-11,1.0,136.0,136.0,136.0,1.0,0.0,0.0,0.0,0.0,38.0,8.9,0.0,1.0,0.0,Bengaluru,Koramangala,NONE,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Koramangala,NONE,1.0,1.0,136.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4495,2025-11,4.0,615.0,615.0,153.75,2.0,0.0,1.0,0.0,1.0,29.75,8.56,1.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.25,0.5,0.0,2025-12,1.0,124.0,124.0,124.0,0.0,0.0,0.0,1.0,0.0,37.0,13.61,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,3.0,0.75,491.0,0.8,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4496,2025-11,3.0,305.0,305.0,101.67,1.0,0.0,2.0,1.0,2.0,51.0,4.17,0.0,2.0,0.0,Bengaluru,Whitefield,NONE,0.67,0.33,0.0,2025-12,2.0,467.0,467.0,233.5,0.0,0.0,2.0,0.0,2.0,47.5,7.26,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.33,-162.0,-0.53,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4497,2025-11,4.0,570.0,670.0,142.5,3.0,0.0,2.0,1.0,1.0,43.5,5.46,2.05,1.0,0.0,Bengaluru,Banaswadi,ONE,0.5,0.75,0.0,2025-12,3.0,817.0,892.0,272.33,2.0,0.0,1.0,2.0,1.0,38.0,5.38,0.0,1.0,0.0,Bengaluru,Whitefield,ONE,0.33,0.67,0.0,Bengaluru,Whitefield,ONE,1.0,0.25,-247.0,-0.43,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4498,2025-11,1.0,527.0,552.0,527.0,0.0,0.0,0.0,0.0,1.0,35.0,9.82,0.0,1.0,0.0,Bengaluru,Malleshwaram,ONE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE,1.0,1.0,527.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4500,2025-11,2.0,521.0,671.0,260.5,1.0,150.0,0.0,1.0,1.0,33.5,10.57,3.4,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.5,0.0,2025-12,2.0,810.0,810.0,405.0,0.0,0.0,1.0,0.0,1.0,35.0,8.69,0.0,0.0,0.0,Bengaluru,Koramangala,NONE,0.5,0.0,0.0,Bengaluru,Koramangala,NONE,0.0,0.0,-289.0,-0.55,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4501,2025-11,2.0,795.0,815.0,397.5,0.0,0.0,0.0,0.0,0.0,24.5,0.44,0.0,1.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0,2025-12,3.0,441.0,511.0,147.0,2.0,40.0,1.0,0.0,0.0,30.33,7.73,1.33,1.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.67,0.0,Bengaluru,Banaswadi,ONE_LITE,-1.0,-0.5,354.0,0.45,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4502,2025-11,1.0,198.0,198.0,198.0,1.0,0.0,0.0,1.0,1.0,30.0,13.69,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,1.0,1.0,198.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4503,2025-11,3.0,558.0,668.0,186.0,2.0,80.0,1.0,1.0,1.0,32.0,12.8,0.0,1.0,0.0,Bengaluru,Whitefield,ONE_LITE,0.33,0.67,0.0,2025-12,2.0,394.0,471.0,197.0,1.0,57.0,1.0,0.0,0.0,39.5,10.21,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.5,0.5,0.0,Bengaluru,Malleshwaram,ONE_LITE,1.0,0.33,164.0,0.29,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4504,2025-11,2.0,288.0,288.0,144.0,1.0,0.0,1.0,1.0,1.0,33.5,7.22,3.65,0.0,0.0,Bengaluru,Banaswadi,NONE,0.5,0.5,0.0,2025-12,3.0,775.0,775.0,258.33,0.0,0.0,1.0,0.0,0.0,28.67,7.66,0.0,0.0,0.0,Bengaluru,Koramangala,NONE,0.33,0.0,0.0,Bengaluru,Koramangala,NONE,-1.0,-0.5,-487.0,-1.69,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4505,2025-11,2.0,1283.0,1283.0,641.5,0.0,0.0,1.0,0.0,1.0,41.0,9.96,0.0,2.0,0.0,Bengaluru,Marathahalli,NONE,0.5,0.0,0.0,2025-12,2.0,744.0,744.0,372.0,0.0,0.0,0.0,0.0,0.0,37.0,0.62,0.0,1.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,539.0,0.42,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4506,2025-11,3.0,456.0,580.0,152.0,1.0,49.0,1.0,0.0,1.0,42.0,8.9,0.0,1.0,0.0,Bengaluru,Whitefield,ONE,0.33,0.33,0.0,2025-12,4.0,1433.0,1589.0,358.25,1.0,56.0,1.0,1.0,1.0,37.25,8.91,1.1,0.0,0.0,Bengaluru,Whitefield,ONE,0.25,0.25,0.0,Bengaluru,Whitefield,ONE,-1.0,-0.33,-977.0,-2.14,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4507,2025-11,2.0,328.0,328.0,164.0,1.0,0.0,1.0,1.0,1.0,43.5,12.56,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.5,0.5,0.0,2025-12,1.0,147.0,187.0,147.0,1.0,40.0,0.0,1.0,0.0,30.0,0.56,0.0,1.0,0.0,Bengaluru,Koramangala,NONE,0.0,1.0,0.0,Bengaluru,Koramangala,NONE,1.0,0.5,181.0,0.55,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4508,2025-11,1.0,177.0,187.0,177.0,0.0,0.0,0.0,0.0,0.0,15.0,10.66,0.0,1.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0,2025-12,2.0,282.0,302.0,141.0,1.0,0.0,0.0,0.0,0.0,26.5,5.3,2.1,1.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.0,0.5,0.0,Bengaluru,Koramangala,ONE_LITE,-1.0,-1.0,-105.0,-0.59,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4509,2025-11,1.0,771.0,771.0,771.0,0.0,0.0,1.0,0.0,0.0,46.0,11.65,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0,2025-12,1.0,96.0,96.0,96.0,1.0,0.0,0.0,0.0,0.0,28.0,11.15,3.9,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,675.0,0.88,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4510,2025-11,3.0,496.0,606.0,165.33,2.0,40.0,1.0,1.0,2.0,43.0,10.26,2.17,1.0,0.0,Bengaluru,Malleshwaram,ONE,0.33,0.67,0.0,2025-12,2.0,438.0,550.0,219.0,1.0,62.0,0.0,0.0,0.0,31.0,4.6,0.0,2.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.5,0.0,Bengaluru,Banaswadi,ONE,1.0,0.33,58.0,0.12,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4511,2025-11,6.0,1358.0,1479.0,226.33,2.0,61.0,2.0,0.0,0.0,33.5,5.2,2.1,3.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.33,0.0,2025-12,1.0,291.0,301.0,291.0,0.0,0.0,1.0,1.0,1.0,44.0,0.75,3.4,0.0,0.0,Bengaluru,Koramangala,ONE_LITE,1.0,0.0,0.0,Bengaluru,Koramangala,ONE_LITE,5.0,0.83,1067.0,0.79,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1358.0
4512,2025-11,5.0,990.0,1030.0,198.0,1.0,40.0,2.0,0.0,0.0,34.8,11.07,0.9,2.0,0.0,Bengaluru,Whitefield,NONE,0.4,0.2,0.0,2025-12,2.0,198.0,198.0,99.0,0.0,0.0,1.0,1.0,0.0,38.5,11.88,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.5,0.0,0.0,Bengaluru,Whitefield,NONE,3.0,0.6,792.0,0.8,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,990.0
4513,2025-11,3.0,652.0,732.0,217.33,1.0,80.0,0.0,1.0,0.0,24.67,10.71,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.33,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,3.0,1.0,652.0,1.0,0,1,0,High Churn Risk,1,At Risk Customer,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",652.0
4514,2025-11,3.0,645.0,645.0,215.0,0.0,0.0,0.0,0.0,0.0,34.33,11.16,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0,2025-12,3.0,802.0,802.0,267.33,0.0,0.0,2.0,1.0,0.0,32.33,6.35,0.0,1.0,0.0,Bengaluru,Banaswadi,NONE,0.67,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,-157.0,-0.24,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4515,2025-11,3.0,427.0,539.0,142.33,1.0,112.0,1.0,0.0,0.0,37.0,6.39,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,0.33,0.33,0.0,2025-12,2.0,361.0,361.0,180.5,1.0,0.0,1.0,1.0,0.0,34.5,10.7,3.6,0.0,0.0,Bengaluru,Malleshwaram,NONE,0.5,0.5,0.0,Bengaluru,Malleshwaram,NONE,1.0,0.33,66.0,0.15,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4516,2025-11,1.0,211.0,301.0,211.0,1.0,80.0,0.0,0.0,0.0,32.0,19.93,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,1.0,1.0,211.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4517,2025-11,1.0,454.0,454.0,454.0,0.0,0.0,0.0,0.0,0.0,34.0,9.79,0.0,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Malleshwaram,NONE,1.0,1.0,454.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
4518,2025-11,3.0,338.0,408.0,112.67,3.0,40.0,2.0,0.0,1.0,43.0,8.54,3.23,2.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.67,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE_LITE,3.0,1.0,338.0,1.0,0,1,1,High Churn Risk,1,At Risk Customer,FREEDELIVERY,Customer is coupon sensitive and at churn risk. Free delivery can improve conversion.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",338.0
4519,2025-11,2.0,124.0,144.0,62.0,1.0,0.0,1.0,0.0,1.0,38.0,13.01,1.7,0.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.5,0.5,0.0,2025-12,3.0,570.0,600.0,190.0,0.0,0.0,0.0,1.0,1.0,28.33,8.62,0.0,1.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,-1.0,-0.5,-446.0,-3.6,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
4520,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,2.0,204.0,204.0,102.0,1.0,0.0,0.0,0.0,0.0,33.5,11.54,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.5,0.0,Bengaluru,Whitefield,NONE,-2.0,0.0,-204.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
