customer_id,city,customer_area,membership_tier,customer_segment,previous_monthly_orders,current_monthly_orders,order_drop_count,order_drop_pct,previous_monthly_revenue,current_monthly_revenue,revenue_drop_pct,churn_risk_label,recommended_coupon,coupon_reason,business_action,revenue_at_risk
5704,Bengaluru,Malleshwaram,ONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,998.0,396.0,0.6,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5705,Bengaluru,Whitefield,ONE_LITE,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,122.0,210.0,-0.72,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5706,Bengaluru,Malleshwaram,ONE_LITE,Coupon Sensitive Customer,4.0,2.0,2.0,0.5,830.0,240.0,0.71,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5707,Bengaluru,Koramangala,ONE_LITE,Regular Customer,1.0,0.0,1.0,1.0,158.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5708,Bengaluru,Banaswadi,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,248.0,590.0,-1.38,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5709,Bengaluru,Banaswadi,ONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,383.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5710,Bengaluru,Koramangala,NONE,Regular Customer,1.0,4.0,-3.0,-3.0,386.0,687.0,-0.78,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5711,Bengaluru,Koramangala,ONE,Regular Customer,1.0,2.0,-1.0,-1.0,349.0,357.0,-0.02,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5712,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,2.0,0.0,2.0,1.0,462.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5713,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,278.0,357.0,-0.28,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5714,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,200.0,197.0,0.02,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5715,Bengaluru,Whitefield,ONE,Regular Customer,1.0,0.0,1.0,1.0,132.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5716,Bengaluru,Whitefield,NONE,Regular Customer,3.0,4.0,-1.0,-0.33,644.0,569.0,0.12,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5717,Bengaluru,Malleshwaram,NONE,Regular Customer,5.0,3.0,2.0,0.4,975.0,397.0,0.59,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,975.0
5718,Bengaluru,Whitefield,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,693.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5719,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,555.0,610.0,-0.1,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5720,Bengaluru,Koramangala,NONE,Regular Customer,2.0,1.0,1.0,0.5,496.0,181.0,0.64,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5721,Bengaluru,Whitefield,ONE_PLUS,Regular Customer,1.0,1.0,0.0,0.0,699.0,361.0,0.48,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5722,Bengaluru,Koramangala,ONE_LITE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,122.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5723,Bengaluru,Koramangala,ONE_LITE,Regular Customer,5.0,2.0,3.0,0.6,984.0,281.0,0.71,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,984.0
5724,Bengaluru,Malleshwaram,ONE,Regular Customer,1.0,1.0,0.0,0.0,63.0,435.0,-5.9,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5725,Bengaluru,Banaswadi,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,168.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5726,Bengaluru,Whitefield,NONE,Regular Customer,4.0,3.0,1.0,0.25,530.0,606.0,-0.14,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5727,Bengaluru,Banaswadi,ONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,390.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5728,Bengaluru,Banaswadi,ONE_LITE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,347.0,495.0,-0.43,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5729,Bengaluru,Banaswadi,ONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,544.0,386.0,0.29,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5730,Bengaluru,Banaswadi,NONE,Regular Customer,4.0,1.0,3.0,0.75,2065.0,193.0,0.91,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5731,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,5.0,2.0,3.0,0.6,1124.0,488.0,0.57,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1124.0
5732,Bengaluru,Whitefield,NONE,Regular Customer,2.0,1.0,1.0,0.5,293.0,198.0,0.32,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5733,Bengaluru,Koramangala,NONE,Regular Customer,1.0,5.0,-4.0,-4.0,272.0,1212.0,-3.46,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5734,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,1.0,0.0,1.0,1.0,168.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5735,Bengaluru,Banaswadi,NONE,Regular Customer,5.0,2.0,3.0,0.6,1395.0,1169.0,0.16,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1395.0
5736,Bengaluru,Whitefield,ONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,296.0,485.0,-0.64,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5737,Bengaluru,Whitefield,NONE,Regular Customer,1.0,1.0,0.0,0.0,276.0,314.0,-0.14,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5738,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,427.0,921.0,-1.16,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5739,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,260.0,517.0,-0.99,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5740,Bengaluru,Banaswadi,NONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,1279.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1279.0
5741,Bengaluru,Koramangala,ONE,Regular Customer,1.0,3.0,-2.0,-2.0,72.0,409.0,-4.68,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5742,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,462.0,275.0,0.4,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5743,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,218.0,376.0,-0.72,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5744,Bengaluru,Whitefield,NONE,Regular Customer,3.0,2.0,1.0,0.33,336.0,313.0,0.07,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5745,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,275.0,240.0,0.13,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5746,Bengaluru,Whitefield,NONE,Regular Customer,2.0,1.0,1.0,0.5,963.0,275.0,0.71,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5747,Bengaluru,Malleshwaram,ONE,Regular Customer,2.0,2.0,0.0,0.0,800.0,251.0,0.69,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5748,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,1.0,4.0,-3.0,-3.0,101.0,480.0,-3.75,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5749,Bengaluru,Malleshwaram,ONE_PLUS,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,231.0,185.0,0.2,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5750,Bengaluru,Koramangala,NONE,Regular Customer,4.0,3.0,1.0,0.25,1047.0,625.0,0.4,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5752,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,766.0,600.0,0.22,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5753,Bengaluru,Koramangala,NONE,Regular Customer,2.0,1.0,1.0,0.5,845.0,315.0,0.63,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5754,Bengaluru,Malleshwaram,NONE,Regular Customer,4.0,2.0,2.0,0.5,1060.0,608.0,0.43,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5755,Bengaluru,Koramangala,NONE,Regular Customer,2.0,1.0,1.0,0.5,534.0,327.0,0.39,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5756,Bengaluru,Malleshwaram,NONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,986.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",986.0
5757,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,5.0,3.0,2.0,0.4,1053.0,615.0,0.42,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1053.0
5758,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,1.0,0.0,1.0,1.0,368.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5759,Bengaluru,Marathahalli,NONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,107.0,620.0,-4.79,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5760,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,237.0,98.0,0.59,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5761,Bengaluru,Whitefield,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,671.0,557.0,0.17,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5762,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,730.0,399.0,0.45,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5763,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,530.0,485.0,0.08,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5764,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,650.0,266.0,0.59,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5765,Bengaluru,Whitefield,ONE_LITE,Regular Customer,4.0,3.0,1.0,0.25,1110.0,345.0,0.69,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5766,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,451.0,411.0,0.09,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5767,Bengaluru,Koramangala,NONE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,698.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5768,Bengaluru,Koramangala,ONE_LITE,Coupon Sensitive Customer,6.0,2.0,4.0,0.67,2012.0,698.0,0.65,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,2012.0
5769,Bengaluru,Marathahalli,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,399.0,591.0,-0.48,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5770,Bengaluru,Marathahalli,NONE,Regular Customer,3.0,1.0,2.0,0.67,1088.0,110.0,0.9,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5771,Bengaluru,Whitefield,ONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,256.0,1142.0,-3.46,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5772,Bengaluru,Malleshwaram,ONE_LITE,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,111.0,116.0,-0.05,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5773,Bengaluru,Malleshwaram,ONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,59.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5774,Bengaluru,Whitefield,NONE,Regular Customer,8.0,1.0,7.0,0.88,1876.0,124.0,0.93,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1876.0
5775,Bengaluru,Malleshwaram,ONE,Regular Customer,4.0,1.0,3.0,0.75,2004.0,164.0,0.92,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5776,Bengaluru,Malleshwaram,NONE,Regular Customer,3.0,2.0,1.0,0.33,309.0,275.0,0.11,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5777,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,3.0,1.0,2.0,0.67,693.0,120.0,0.83,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5778,Bengaluru,Koramangala,ONE_LITE,Regular Customer,7.0,5.0,2.0,0.29,948.0,1142.0,-0.2,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5779,Bengaluru,Banaswadi,NONE,Regular Customer,3.0,2.0,1.0,0.33,626.0,437.0,0.3,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5780,Bengaluru,Whitefield,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,236.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5782,Bengaluru,Malleshwaram,NONE,Regular Customer,2.0,4.0,-2.0,-1.0,958.0,645.0,0.33,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5783,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,1.0,5.0,-4.0,-4.0,184.0,901.0,-3.9,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5784,Bengaluru,Koramangala,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,300.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5785,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,243.0,198.0,0.19,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5786,Bengaluru,Malleshwaram,ONE,Regular Customer,1.0,1.0,0.0,0.0,80.0,195.0,-1.44,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5787,Bengaluru,Koramangala,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,144.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5788,Bengaluru,Koramangala,ONE,Regular Customer,3.0,2.0,1.0,0.33,750.0,288.0,0.62,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5789,Bengaluru,Koramangala,ONE_LITE,Regular Customer,3.0,2.0,1.0,0.33,393.0,436.0,-0.11,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5790,Bengaluru,Banaswadi,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,301.0,295.0,0.02,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5791,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,260.0,913.0,-2.51,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5792,Bengaluru,Whitefield,NONE,Regular Customer,3.0,3.0,0.0,0.0,736.0,592.0,0.2,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5793,Bengaluru,Koramangala,ONE_PLUS,Regular Customer,2.0,3.0,-1.0,-0.5,227.0,831.0,-2.66,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5794,Bengaluru,Koramangala,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,171.0,339.0,-0.98,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5795,Bengaluru,Marathahalli,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,258.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5796,Bengaluru,Banaswadi,ONE,Regular Customer,2.0,2.0,0.0,0.0,451.0,776.0,-0.72,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5797,Bengaluru,Marathahalli,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,394.0,60.0,0.85,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5798,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,236.0,498.0,-1.11,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5799,Bengaluru,Marathahalli,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,132.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5800,Bengaluru,Malleshwaram,ONE,Regular Customer,2.0,1.0,1.0,0.5,911.0,527.0,0.42,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5801,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,485.0,138.0,0.72,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5802,Bengaluru,Whitefield,NONE,Regular Customer,3.0,4.0,-1.0,-0.33,732.0,480.0,0.34,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5803,Bengaluru,Koramangala,ONE,Regular Customer,4.0,1.0,3.0,0.75,576.0,329.0,0.43,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5804,Bengaluru,Whitefield,NONE,Regular Customer,2.0,2.0,0.0,0.0,618.0,605.0,0.02,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5805,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,1.0,0.0,1.0,1.0,104.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5806,Bengaluru,Banaswadi,ONE_LITE,Coupon Sensitive Customer,5.0,0.0,5.0,1.0,467.0,0.0,1.0,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,467.0
5807,Bengaluru,Malleshwaram,NONE,Regular Customer,4.0,8.0,-4.0,-1.0,816.0,1498.0,-0.84,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5808,Bengaluru,Whitefield,NONE,Regular Customer,1.0,0.0,1.0,1.0,528.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5809,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,3.0,3.0,0.0,0.0,645.0,796.0,-0.23,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5810,Bengaluru,Malleshwaram,NONE,Regular Customer,1.0,1.0,0.0,0.0,164.0,269.0,-0.64,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5811,Bengaluru,Marathahalli,NONE,Regular Customer,2.0,1.0,1.0,0.5,332.0,164.0,0.51,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5812,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,430.0,459.0,-0.07,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5813,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,6.0,3.0,3.0,0.5,2042.0,879.0,0.57,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,2042.0
5814,Bengaluru,Koramangala,ONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,264.0,251.0,0.05,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5815,Bengaluru,Banaswadi,ONE_PLUS,Coupon Sensitive Customer,3.0,4.0,-1.0,-0.33,496.0,733.0,-0.48,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5816,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,3.0,3.0,0.0,0.0,995.0,720.0,0.28,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5817,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,314.0,316.0,-0.01,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5818,Bengaluru,Banaswadi,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,376.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5819,Bengaluru,Marathahalli,NONE,Regular Customer,3.0,2.0,1.0,0.33,627.0,278.0,0.56,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5820,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,597.0,567.0,0.05,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
