customer_id,order_month_period,monthly_orders,monthly_revenue,monthly_gross_amount,avg_order_value,coupon_used_count,coupon_discount_total,delayed_orders,rain_orders,surge_orders,avg_delivery_minutes,avg_distance_km,avg_rating,campaign_exposed_count,ad_clicked_count,city,customer_area,membership_tier,delay_rate,coupon_usage_rate,campaign_click_rate
4497,2025-04,1,290,315,290.0,0,0,0,0,0,12.0,4.87,0.0,0,0,Bengaluru,Whitefield,ONE,0.0,0.0,0.0
4497,2025-06,4,381,511,95.25,3,40,0,1,0,29.75,4.88,1.85,2,0,Bengaluru,Whitefield,ONE,0.0,0.75,0.0
4497,2025-07,1,168,193,168.0,0,0,0,1,0,22.0,8.0,0.0,0,0,Bengaluru,Banaswadi,ONE,0.0,0.0,0.0
4497,2025-08,1,72,97,72.0,1,0,0,1,0,35.0,5.47,0.0,0,0,Bengaluru,Whitefield,ONE,0.0,1.0,0.0
4497,2025-09,2,540,590,270.0,0,0,1,0,0,36.5,5.38,2.35,1,0,Bengaluru,Whitefield,ONE,0.5,0.0,0.0
4497,2025-10,3,653,728,217.67,0,0,0,0,0,27.67,6.24,4.57,2,0,Bengaluru,Marathahalli,ONE,0.0,0.0,0.0
4497,2025-11,4,570,670,142.5,3,0,2,1,1,43.5,5.46,2.05,1,0,Bengaluru,Banaswadi,ONE,0.5,0.75,0.0
4497,2025-12,3,817,892,272.33,2,0,1,2,1,38.0,5.38,0.0,1,0,Bengaluru,Whitefield,ONE,0.33,0.67,0.0
4498,2025-01,5,641,846,128.2,2,80,0,1,1,28.4,9.19,0.58,2,0,Bengaluru,Malleshwaram,ONE,0.0,0.4,0.0
4498,2025-02,2,820,870,410.0,0,0,0,1,0,35.0,5.97,0.0,1,0,Bengaluru,Whitefield,ONE,0.0,0.0,0.0
4498,2025-03,5,826,951,165.2,1,0,3,1,3,37.4,7.88,1.38,2,0,Bengaluru,Marathahalli,ONE,0.6,0.2,0.0
4498,2025-04,2,528,578,264.0,0,0,1,1,1,39.5,11.84,0.0,0,0,Bengaluru,Whitefield,ONE,0.5,0.0,0.0
4498,2025-05,2,739,789,369.5,0,0,1,1,1,44.0,0.48,4.2,1,0,Bengaluru,Banaswadi,ONE,0.5,0.0,0.0
4498,2025-06,2,279,329,139.5,0,0,0,0,1,24.0,9.34,1.4,0,0,Bengaluru,Malleshwaram,ONE,0.0,0.0,0.0
4498,2025-07,3,947,1137,315.67,1,120,2,2,2,48.67,3.4,1.27,0,0,Bengaluru,Banaswadi,ONE,0.67,0.33,0.0
4498,2025-08,2,488,538,244.0,1,0,1,1,1,36.0,8.63,1.95,1,0,Bengaluru,Marathahalli,ONE,0.5,0.5,0.0
4498,2025-09,3,339,559,113.0,2,150,0,0,0,29.33,7.16,1.13,1,0,Bengaluru,Banaswadi,ONE,0.0,0.67,0.0
4498,2025-10,6,1536,1686,256.0,0,0,2,0,3,36.5,7.24,0.0,2,0,Bengaluru,Whitefield,ONE,0.33,0.0,0.0
4498,2025-11,1,527,552,527.0,0,0,0,0,1,35.0,9.82,0.0,1,0,Bengaluru,Malleshwaram,ONE,0.0,0.0,0.0
4499,2025-02,4,1620,1660,405.0,1,0,3,2,1,44.0,14.54,1.08,1,0,Bengaluru,Koramangala,ONE_LITE,0.75,0.25,0.0
4499,2025-03,3,547,577,182.33,1,0,1,0,0,35.67,13.03,1.47,0,0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.33,0.0
4499,2025-04,3,1047,1117,349.0,1,40,2,0,1,44.0,11.78,1.43,1,0,Bengaluru,Malleshwaram,ONE_LITE,0.67,0.33,0.0
4499,2025-06,4,702,742,175.5,1,0,0,0,0,27.75,7.34,1.12,0,0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.25,0.0
4499,2025-07,6,1812,1872,302.0,2,0,1,2,1,35.83,13.89,0.83,0,0,Bengaluru,Banaswadi,ONE_LITE,0.17,0.33,0.0
4499,2025-08,3,337,480,112.33,2,113,1,1,1,27.33,6.69,0.0,2,0,Bengaluru,Marathahalli,ONE_LITE,0.33,0.67,0.0
4499,2025-09,2,756,776,378.0,0,0,0,0,0,23.5,9.56,2.15,1,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0
4499,2025-10,1,368,378,368.0,0,0,1,0,1,51.0,11.75,0.0,1,0,Bengaluru,Banaswadi,ONE_LITE,1.0,0.0,0.0
4500,2025-01,2,478,478,239.0,0,0,0,1,0,24.5,8.41,2.1,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4500,2025-02,2,355,355,177.5,1,0,1,1,1,38.5,10.3,1.4,2,0,Bengaluru,Malleshwaram,NONE,0.5,0.5,0.0
4500,2025-03,5,932,932,186.4,0,0,1,2,1,37.6,8.65,0.78,3,0,Bengaluru,Banaswadi,NONE,0.2,0.0,0.0
4500,2025-05,2,690,690,345.0,0,0,0,1,0,26.5,12.48,0.0,1,0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0
4500,2025-06,3,388,509,129.33,2,121,2,1,2,43.67,7.05,1.17,2,0,Bengaluru,Whitefield,NONE,0.67,0.67,0.0
4500,2025-07,4,975,975,243.75,0,0,0,0,1,30.0,5.58,0.95,3,0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0
4500,2025-08,3,1020,1140,340.0,2,120,0,1,0,28.33,6.55,2.63,2,0,Bengaluru,Whitefield,NONE,0.0,0.67,0.0
4500,2025-09,2,844,844,422.0,1,0,1,0,1,41.0,4.78,0.0,0,0,Bengaluru,Marathahalli,NONE,0.5,0.5,0.0
4500,2025-10,3,630,630,210.0,0,0,2,2,1,45.33,11.32,0.0,2,0,Bengaluru,Koramangala,NONE,0.67,0.0,0.0
4500,2025-11,2,521,671,260.5,1,150,0,1,1,33.5,10.57,3.4,1,0,Bengaluru,Malleshwaram,NONE,0.0,0.5,0.0
4500,2025-12,2,810,810,405.0,0,0,1,0,1,35.0,8.69,0.0,0,0,Bengaluru,Koramangala,NONE,0.5,0.0,0.0
4501,2025-01,4,992,1032,248.0,2,0,1,1,1,27.25,7.41,2.65,2,0,Bengaluru,Malleshwaram,ONE_LITE,0.25,0.5,0.0
4501,2025-02,1,486,496,486.0,0,0,0,0,0,33.0,10.24,3.8,1,0,Bengaluru,Malleshwaram,ONE_LITE,0.0,0.0,0.0
4501,2025-03,2,230,250,115.0,0,0,0,0,0,28.0,7.34,0.0,1,0,Bengaluru,Whitefield,ONE_LITE,0.0,0.0,0.0
4501,2025-04,2,650,670,325.0,1,0,1,0,1,34.5,11.8,2.0,1,0,Bengaluru,Banaswadi,ONE_LITE,0.5,0.5,0.0
4501,2025-05,3,1082,1112,360.67,0,0,2,2,0,37.0,10.76,1.43,2,0,Bengaluru,Banaswadi,ONE_LITE,0.67,0.0,0.0
4501,2025-06,3,638,668,212.67,1,0,0,0,0,33.33,6.52,2.83,2,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.33,0.0
4501,2025-07,1,56,66,56.0,0,0,1,0,0,50.0,9.02,0.0,1,0,Bengaluru,Banaswadi,ONE_LITE,1.0,0.0,0.0
4501,2025-08,3,604,674,201.33,1,40,1,0,1,37.67,12.58,1.17,1,0,Bengaluru,Whitefield,ONE_LITE,0.33,0.33,0.0
4501,2025-09,2,293,313,146.5,1,0,1,1,1,43.0,11.56,3.6,1,0,Bengaluru,Whitefield,ONE_LITE,0.5,0.5,0.0
4501,2025-10,1,326,336,326.0,0,0,1,0,0,47.0,0.31,0.0,1,0,Bengaluru,Koramangala,ONE_LITE,1.0,0.0,0.0
4501,2025-11,2,795,815,397.5,0,0,0,0,0,24.5,0.44,0.0,1,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0
4501,2025-12,3,441,511,147.0,2,40,1,0,0,30.33,7.73,1.33,1,0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.67,0.0
4502,2025-01,1,240,240,240.0,0,0,0,0,0,37.0,0.06,0.0,1,0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0
4502,2025-02,4,758,838,189.5,3,80,1,1,1,37.25,6.3,1.85,1,0,Bengaluru,Banaswadi,NONE,0.25,0.75,0.0
4502,2025-03,5,1515,1515,303.0,0,0,4,1,2,45.0,7.93,3.38,1,0,Bengaluru,Koramangala,NONE,0.8,0.0,0.0
4502,2025-04,1,113,113,113.0,1,0,1,0,1,61.0,13.69,0.0,0,0,Bengaluru,Whitefield,NONE,1.0,1.0,0.0
4502,2025-05,3,910,910,303.33,0,0,1,0,1,37.67,9.67,0.0,0,0,Bengaluru,Malleshwaram,NONE,0.33,0.0,0.0
4502,2025-06,5,1033,1033,206.6,0,0,1,0,1,30.8,7.56,1.32,2,0,Bengaluru,Banaswadi,NONE,0.2,0.0,0.0
4502,2025-08,2,314,314,157.0,1,0,2,1,1,45.0,4.99,2.1,0,0,Bengaluru,Koramangala,NONE,1.0,0.5,0.0
4502,2025-09,2,591,591,295.5,0,0,1,0,0,40.5,10.01,0.0,1,0,Bengaluru,Banaswadi,NONE,0.5,0.0,0.0
4502,2025-11,1,198,198,198.0,1,0,0,1,1,30.0,13.69,0.0,0,0,Bengaluru,Whitefield,NONE,0.0,1.0,0.0
4503,2025-01,2,562,582,281.0,0,0,2,0,1,42.5,5.06,2.05,0,0,Bengaluru,Banaswadi,ONE_LITE,1.0,0.0,0.0
4503,2025-02,1,364,374,364.0,0,0,0,0,0,33.0,9.17,0.0,1,0,Bengaluru,Marathahalli,ONE_LITE,0.0,0.0,0.0
4503,2025-03,2,220,240,110.0,1,0,0,2,1,26.0,12.27,0.0,1,0,Bengaluru,Whitefield,ONE_LITE,0.0,0.5,0.0
4503,2025-04,3,885,915,295.0,0,0,2,0,2,41.0,9.61,0.0,3,0,Bengaluru,Banaswadi,ONE_LITE,0.67,0.0,0.0
4503,2025-05,2,272,372,136.0,1,80,1,0,0,42.5,11.61,2.1,0,0,Bengaluru,Whitefield,ONE_LITE,0.5,0.5,0.0
4503,2025-06,2,500,644,250.0,1,124,1,0,0,44.0,14.65,2.2,0,0,Bengaluru,Whitefield,ONE_LITE,0.5,0.5,0.0
4503,2025-07,6,1110,1308,185.0,1,138,2,2,2,40.83,12.21,2.3,1,0,Bengaluru,Malleshwaram,ONE_LITE,0.33,0.17,0.0
4503,2025-08,1,200,210,200.0,0,0,0,0,0,29.0,14.53,3.8,1,0,Bengaluru,Whitefield,ONE_LITE,0.0,0.0,0.0
4503,2025-09,2,469,529,234.5,1,40,1,0,0,32.0,9.44,0.0,0,0,Bengaluru,Banaswadi,ONE_LITE,0.5,0.5,0.0
4503,2025-10,3,232,262,77.33,1,0,2,0,1,44.0,5.3,0.0,2,0,Bengaluru,Whitefield,ONE_LITE,0.67,0.33,0.0
4503,2025-11,3,558,668,186.0,2,80,1,1,1,32.0,12.8,0.0,1,0,Bengaluru,Whitefield,ONE_LITE,0.33,0.67,0.0
4503,2025-12,2,394,471,197.0,1,57,1,0,0,39.5,10.21,0.0,0,0,Bengaluru,Malleshwaram,ONE_LITE,0.5,0.5,0.0
4504,2024-12,1,334,374,334.0,1,40,1,0,0,46.0,16.47,0.0,0,0,Bengaluru,Malleshwaram,NONE,1.0,1.0,0.0
4504,2025-01,3,660,660,220.0,0,0,1,1,0,33.67,10.21,2.73,1,0,Bengaluru,Whitefield,NONE,0.33,0.0,0.0
4504,2025-02,2,405,405,202.5,0,0,2,1,1,46.0,6.51,0.0,1,0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0
4504,2025-03,2,675,675,337.5,0,0,1,1,1,36.5,8.62,0.0,2,0,Bengaluru,Marathahalli,NONE,0.5,0.0,0.0
4504,2025-05,2,948,948,474.0,0,0,0,0,0,28.5,6.92,0.0,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4504,2025-06,2,554,554,277.0,0,0,1,0,1,35.5,7.0,1.85,1,0,Bengaluru,Whitefield,NONE,0.5,0.0,0.0
4504,2025-07,2,271,271,135.5,1,0,1,0,1,26.5,7.0,0.0,1,0,Bengaluru,Banaswadi,NONE,0.5,0.5,0.0
4504,2025-08,2,529,529,264.5,0,0,1,1,1,44.0,3.1,0.0,2,0,Bengaluru,Marathahalli,NONE,0.5,0.0,0.0
4504,2025-09,1,431,471,431.0,1,40,0,0,0,31.0,15.69,3.4,0,0,Bengaluru,Malleshwaram,NONE,0.0,1.0,0.0
4504,2025-10,5,772,772,154.4,1,0,0,0,1,31.4,6.62,0.0,2,0,Bengaluru,Koramangala,NONE,0.0,0.2,0.0
4504,2025-11,2,288,288,144.0,1,0,1,1,1,33.5,7.22,3.65,0,0,Bengaluru,Banaswadi,NONE,0.5,0.5,0.0
4504,2025-12,3,775,775,258.33,0,0,1,0,0,28.67,7.66,0.0,0,0,Bengaluru,Koramangala,NONE,0.33,0.0,0.0
4505,2025-01,1,180,180,180.0,0,0,1,0,1,42.0,0.46,3.6,1,0,Bengaluru,Banaswadi,NONE,1.0,0.0,0.0
4505,2025-02,2,157,157,78.5,0,0,0,1,0,37.0,5.34,0.0,0,0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0
4505,2025-03,3,862,901,287.33,1,39,0,0,1,31.67,7.14,0.87,0,0,Bengaluru,Banaswadi,NONE,0.0,0.33,0.0
4505,2025-05,3,615,615,205.0,1,0,0,0,0,29.33,7.24,0.0,1,0,Bengaluru,Koramangala,NONE,0.0,0.33,0.0
4505,2025-06,4,523,523,130.75,1,0,1,1,1,33.0,10.13,2.0,3,0,Bengaluru,Whitefield,NONE,0.25,0.25,0.0
4505,2025-07,3,580,660,193.33,1,80,1,1,1,40.0,4.03,1.5,0,0,Bengaluru,Whitefield,NONE,0.33,0.33,0.0
4505,2025-08,2,338,338,169.0,0,0,0,0,0,33.5,11.23,1.9,1,0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0
4505,2025-09,1,236,236,236.0,0,0,0,1,0,39.0,0.16,0.0,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4505,2025-10,4,1338,1338,334.5,0,0,2,0,2,33.0,10.24,0.0,2,0,Bengaluru,Malleshwaram,NONE,0.5,0.0,0.0
4505,2025-11,2,1283,1283,641.5,0,0,1,0,1,41.0,9.96,0.0,2,0,Bengaluru,Marathahalli,NONE,0.5,0.0,0.0
4505,2025-12,2,744,744,372.0,0,0,0,0,0,37.0,0.62,0.0,1,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4506,2025-02,1,63,88,63.0,0,0,1,0,1,57.0,13.43,0.0,0,0,Bengaluru,Koramangala,ONE,1.0,0.0,0.0
4506,2025-03,2,405,534,202.5,1,79,0,1,0,23.0,12.42,1.65,0,0,Bengaluru,Banaswadi,ONE,0.0,0.5,0.0
4506,2025-04,2,912,1002,456.0,1,40,2,1,0,46.0,6.2,2.3,0,0,Bengaluru,Banaswadi,ONE,1.0,0.5,0.0
4506,2025-06,2,505,655,252.5,2,100,2,1,1,50.5,0.97,0.0,1,0,Bengaluru,Whitefield,ONE,1.0,1.0,0.0
4506,2025-07,2,174,350,87.0,1,126,0,0,0,22.0,10.79,0.0,1,0,Bengaluru,Malleshwaram,ONE,0.0,0.5,0.0
4506,2025-08,2,605,695,302.5,1,40,0,0,0,34.0,20.36,3.8,0,0,Bengaluru,Malleshwaram,ONE,0.0,0.5,0.0
4506,2025-09,1,185,210,185.0,0,0,0,1,1,33.0,0.64,3.1,0,0,Bengaluru,Whitefield,ONE,0.0,0.0,0.0
4506,2025-10,2,553,703,276.5,1,100,2,0,1,51.0,16.24,0.0,0,0,Bengaluru,Malleshwaram,ONE,1.0,0.5,0.0
4506,2025-11,3,456,580,152.0,1,49,1,0,1,42.0,8.9,0.0,1,0,Bengaluru,Whitefield,ONE,0.33,0.33,0.0
4506,2025-12,4,1433,1589,358.25,1,56,1,1,1,37.25,8.91,1.1,0,0,Bengaluru,Whitefield,ONE,0.25,0.25,0.0
4507,2025-01,6,1811,1811,301.83,1,0,2,2,0,34.83,8.65,0.83,4,0,Bengaluru,Malleshwaram,NONE,0.33,0.17,0.0
4507,2025-02,4,676,676,169.0,2,0,1,0,1,32.5,12.11,1.25,2,0,Bengaluru,Banaswadi,NONE,0.25,0.5,0.0
4507,2025-04,1,364,364,364.0,0,0,0,0,0,15.0,13.97,0.0,0,0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0
4507,2025-06,1,264,264,264.0,0,0,1,0,1,45.0,10.54,0.0,0,0,Bengaluru,Malleshwaram,NONE,1.0,0.0,0.0
4507,2025-07,1,107,107,107.0,0,0,0,0,0,29.0,14.45,4.1,0,0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0
4507,2025-08,1,610,610,610.0,0,0,0,0,0,31.0,9.68,0.0,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4507,2025-09,2,257,257,128.5,1,0,0,0,1,27.0,5.19,0.0,0,0,Bengaluru,Koramangala,NONE,0.0,0.5,0.0
4507,2025-10,3,372,372,124.0,0,0,0,0,1,28.67,9.35,0.0,2,0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0
4507,2025-11,2,328,328,164.0,1,0,1,1,1,43.5,12.56,0.0,1,0,Bengaluru,Whitefield,NONE,0.5,0.5,0.0
4507,2025-12,1,147,187,147.0,1,40,0,1,0,30.0,0.56,0.0,1,0,Bengaluru,Koramangala,NONE,0.0,1.0,0.0
4508,2025-01,3,811,841,270.33,1,0,1,0,1,34.33,13.19,0.0,2,0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.33,0.0
4508,2025-02,3,762,792,254.0,0,0,0,2,1,33.67,10.68,1.67,1,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0
4508,2025-04,4,1404,1594,351.0,2,150,1,0,1,38.75,13.33,4.03,2,0,Bengaluru,Marathahalli,ONE_LITE,0.25,0.5,0.0
4508,2025-05,2,941,961,470.5,0,0,1,1,1,35.0,10.56,2.15,0,0,Bengaluru,Whitefield,ONE_LITE,0.5,0.0,0.0
4508,2025-06,3,716,746,238.67,0,0,0,0,2,30.67,12.33,2.0,2,0,Bengaluru,Marathahalli,ONE_LITE,0.0,0.0,0.0
4508,2025-07,5,1072,1202,214.4,3,80,2,3,1,42.4,5.48,0.0,1,0,Bengaluru,Malleshwaram,ONE_LITE,0.4,0.6,0.0
4508,2025-08,3,823,893,274.33,2,40,1,1,1,39.33,16.93,0.0,1,0,Bengaluru,Whitefield,ONE_LITE,0.33,0.67,0.0
4508,2025-09,4,860,940,215.0,3,40,2,4,2,40.0,10.47,0.0,2,0,Bengaluru,Malleshwaram,ONE_LITE,0.5,0.75,0.0
4508,2025-10,6,1191,1251,198.5,2,0,2,2,2,37.83,15.01,1.65,1,0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.33,0.0
4508,2025-11,1,177,187,177.0,0,0,0,0,0,15.0,10.66,0.0,1,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0
4508,2025-12,2,282,302,141.0,1,0,0,0,0,26.5,5.3,2.1,1,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.5,0.0
4509,2024-12,1,240,240,240.0,0,0,0,0,0,12.0,0.22,0.0,1,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4509,2025-01,5,1636,1636,327.2,0,0,1,1,1,34.0,10.5,0.92,1,0,Bengaluru,Malleshwaram,NONE,0.2,0.0,0.0
4509,2025-02,2,441,441,220.5,1,0,0,0,0,33.5,5.32,0.0,1,0,Bengaluru,Malleshwaram,NONE,0.0,0.5,0.0
4509,2025-03,2,347,347,173.5,1,0,1,0,0,37.0,5.01,2.5,0,0,Bengaluru,Banaswadi,NONE,0.5,0.5,0.0
4509,2025-04,5,1598,1678,319.6,2,80,4,0,1,41.4,10.4,0.96,2,0,Bengaluru,Marathahalli,NONE,0.8,0.4,0.0
4509,2025-05,1,240,240,240.0,0,0,0,0,1,12.0,10.03,3.9,0,0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0
4509,2025-07,4,953,1025,238.25,1,72,1,2,2,28.75,11.07,0.0,2,0,Bengaluru,Malleshwaram,NONE,0.25,0.25,0.0
4509,2025-08,1,66,66,66.0,0,0,0,0,0,27.0,0.46,3.9,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4509,2025-09,1,286,286,286.0,0,0,0,0,1,25.0,9.45,0.0,0,0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0
4509,2025-10,3,572,572,190.67,1,0,0,0,0,28.33,9.37,0.0,2,0,Bengaluru,Whitefield,NONE,0.0,0.33,0.0
4509,2025-11,1,771,771,771.0,0,0,1,0,0,46.0,11.65,0.0,0,0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0
4509,2025-12,1,96,96,96.0,1,0,0,0,0,28.0,11.15,3.9,1,0,Bengaluru,Whitefield,NONE,0.0,1.0,0.0
4510,2025-02,6,708,853,118.0,2,0,3,1,0,40.5,9.88,0.0,2,0,Bengaluru,Whitefield,ONE,0.5,0.33,0.0
4510,2025-03,2,504,554,252.0,0,0,0,0,0,34.0,5.94,2.5,1,0,Bengaluru,Whitefield,ONE,0.0,0.0,0.0
4510,2025-04,2,248,298,124.0,1,0,1,1,1,46.0,9.15,0.0,0,0,Bengaluru,Koramangala,ONE,0.5,0.5,0.0
4510,2025-05,5,673,798,134.6,2,0,2,1,2,33.6,8.38,0.9,0,0,Bengaluru,Whitefield,ONE,0.4,0.4,0.0
4510,2025-06,1,111,136,111.0,0,0,1,0,1,44.0,9.64,0.0,1,0,Bengaluru,Malleshwaram,ONE,1.0,0.0,0.0
4510,2025-07,5,1753,1873,350.6,1,0,1,0,1,26.2,7.97,0.44,0,0,Bengaluru,Whitefield,ONE,0.2,0.2,0.0
4510,2025-08,3,546,621,182.0,1,0,1,0,1,35.0,10.83,2.83,1,0,Bengaluru,Whitefield,ONE,0.33,0.33,0.0
4510,2025-09,2,380,430,190.0,0,0,0,0,0,30.0,4.81,0.0,1,0,Bengaluru,Banaswadi,ONE,0.0,0.0,0.0
4510,2025-10,4,490,740,122.5,2,150,1,0,2,35.25,9.49,2.82,1,0,Bengaluru,Whitefield,ONE,0.25,0.5,0.0
4510,2025-11,3,496,606,165.33,2,40,1,1,2,43.0,10.26,2.17,1,0,Bengaluru,Malleshwaram,ONE,0.33,0.67,0.0
4510,2025-12,2,438,550,219.0,1,62,0,0,0,31.0,4.6,0.0,2,0,Bengaluru,Banaswadi,ONE,0.0,0.5,0.0
4511,2025-01,3,577,661,192.33,3,54,1,0,2,35.67,10.34,1.47,2,0,Bengaluru,Malleshwaram,ONE_LITE,0.33,1.0,0.0
4511,2025-02,1,391,471,391.0,1,70,0,1,1,24.0,14.19,0.0,0,0,Bengaluru,Whitefield,ONE_LITE,0.0,1.0,0.0
4511,2025-03,4,468,548,117.0,1,40,0,1,2,26.25,12.24,0.9,1,0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.25,0.0
4511,2025-04,6,872,932,145.33,0,0,1,0,2,31.33,12.01,1.47,5,0,Bengaluru,Banaswadi,ONE_LITE,0.17,0.0,0.0
4511,2025-06,1,88,98,88.0,0,0,0,0,1,40.0,0.43,3.7,1,0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,0.0
4511,2025-07,3,1224,1336,408.0,1,82,3,1,2,52.67,11.53,0.0,3,0,Bengaluru,Malleshwaram,ONE_LITE,1.0,0.33,0.0
4511,2025-08,1,188,198,188.0,0,0,1,0,0,43.0,0.43,4.2,1,0,Bengaluru,Koramangala,ONE_LITE,1.0,0.0,0.0
4511,2025-09,3,757,787,252.33,1,0,2,1,1,46.67,6.66,0.0,0,0,Bengaluru,Banaswadi,ONE_LITE,0.67,0.33,0.0
4511,2025-10,1,404,414,404.0,0,0,0,0,0,20.0,9.7,0.0,0,0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.0,0.0
4511,2025-11,6,1358,1479,226.33,2,61,2,0,0,33.5,5.2,2.1,3,0,Bengaluru,Banaswadi,ONE_LITE,0.33,0.33,0.0
4511,2025-12,1,291,301,291.0,0,0,1,1,1,44.0,0.75,3.4,0,0,Bengaluru,Koramangala,ONE_LITE,1.0,0.0,0.0
4512,2025-02,1,220,220,220.0,0,0,0,0,0,26.0,10.17,0.0,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4512,2025-03,2,192,192,96.0,1,0,1,1,2,42.0,0.92,1.5,0,0,Bengaluru,Koramangala,NONE,0.5,0.5,0.0
4512,2025-04,1,275,275,275.0,0,0,0,0,0,39.0,1.15,0.0,0,0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0
4512,2025-06,5,994,994,198.8,0,0,1,1,1,33.0,11.8,0.0,1,0,Bengaluru,Whitefield,NONE,0.2,0.0,0.0
4512,2025-07,3,312,312,104.0,1,0,1,0,1,28.67,9.94,0.0,1,0,Bengaluru,Malleshwaram,NONE,0.33,0.33,0.0
4512,2025-08,1,552,552,552.0,0,0,0,0,0,14.0,1.15,0.0,1,0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0
4512,2025-09,2,490,490,245.0,0,0,0,0,1,34.5,10.04,0.0,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4512,2025-11,5,990,1030,198.0,1,40,2,0,0,34.8,11.07,0.9,2,0,Bengaluru,Whitefield,NONE,0.4,0.2,0.0
4512,2025-12,2,198,198,99.0,0,0,1,1,0,38.5,11.88,0.0,0,0,Bengaluru,Whitefield,NONE,0.5,0.0,0.0
4513,2024-12,2,706,706,353.0,0,0,1,0,0,40.0,9.14,1.85,2,0,Bengaluru,Malleshwaram,NONE,0.5,0.0,0.0
4513,2025-01,1,104,104,104.0,0,0,0,0,0,26.0,9.13,0.0,0,0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0
4513,2025-02,1,236,236,236.0,1,0,1,0,0,46.0,0.59,0.0,0,0,Bengaluru,Banaswadi,NONE,1.0,1.0,0.0
4513,2025-03,2,144,144,72.0,1,0,0,1,1,34.0,4.87,2.2,1,0,Bengaluru,Malleshwaram,NONE,0.0,0.5,0.0
4513,2025-05,1,681,681,681.0,0,0,0,0,0,30.0,11.43,0.0,0,0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0
4513,2025-07,4,550,550,137.5,0,0,0,0,2,33.5,6.62,0.0,0,0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0
4513,2025-09,2,434,434,217.0,0,0,0,0,2,31.5,9.22,0.0,2,0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0
4513,2025-11,3,652,732,217.33,1,80,0,1,0,24.67,10.71,0.0,1,0,Bengaluru,Whitefield,NONE,0.0,0.33,0.0
4514,2024-12,2,218,218,109.0,0,0,0,0,0,23.5,8.73,2.25,0,0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0
4514,2025-01,2,360,360,180.0,0,0,1,0,2,46.0,6.28,3.95,1,0,Bengaluru,Banaswadi,NONE,0.5,0.0,0.0
4514,2025-02,1,903,903,903.0,0,0,0,1,1,39.0,11.44,0.0,0,0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0
4514,2025-03,1,134,134,134.0,1,0,0,0,0,38.0,9.68,0.0,0,0,Bengaluru,Koramangala,NONE,0.0,1.0,0.0
4514,2025-04,3,1015,1015,338.33,1,0,1,0,1,37.0,10.93,0.0,1,0,Bengaluru,Koramangala,NONE,0.33,0.33,0.0
4514,2025-05,1,193,193,193.0,0,0,1,0,1,41.0,11.44,0.0,0,0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0
4514,2025-06,3,534,534,178.0,0,0,1,0,0,39.0,11.17,1.4,1,0,Bengaluru,Whitefield,NONE,0.33,0.0,0.0
4514,2025-08,2,204,204,102.0,0,0,0,0,0,34.5,9.65,1.75,0,0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0
